"","subID","cond_level","RT","correct","Expt"
"818","18","neutral",1044,1,"1a"
"819","18","unique",901,1,"1a"
"820","18","neutral",901,1,"1a"
"821","18","common",1370,1,"1a"
"822","18","unique",1048,1,"1a"
"823","18","common",1342,1,"1a"
"824","18","common",1711,1,"1a"
"825","18","neutral",1104,1,"1a"
"826","18","common",1240,1,"1a"
"827","18","unique",1173,1,"1a"
"828","18","neutral",1197,1,"1a"
"829","18","unique",1443,1,"1a"
"830","18","common",1309,1,"1a"
"831","18","unique",955,1,"1a"
"832","18","unique",703,1,"1a"
"833","18","unique",822,1,"1a"
"834","18","common",875,1,"1a"
"835","18","unique",878,1,"1a"
"836","18","neutral",948,1,"1a"
"837","18","unique",766,1,"1a"
"838","18","common",1547,1,"1a"
"839","18","unique",830,1,"1a"
"840","18","neutral",715,1,"1a"
"841","18","neutral",812,1,"1a"
"842","18","common",1201,1,"1a"
"843","18","unique",833,1,"1a"
"844","18","common",750,1,"1a"
"845","18","common",744,1,"1a"
"846","18","unique",763,1,"1a"
"847","18","neutral",754,1,"1a"
"848","18","common",771,1,"1a"
"849","18","common",1631,1,"1a"
"850","18","neutral",1736,1,"1a"
"851","18","neutral",1216,1,"1a"
"852","18","unique",959,1,"1a"
"853","18","neutral",806,1,"1a"
"854","18","common",1032,1,"1a"
"855","18","neutral",1055,1,"1a"
"856","18","common",1054,1,"1a"
"857","18","unique",790,1,"1a"
"858","18","neutral",656,1,"1a"
"859","18","unique",830,1,"1a"
"860","18","unique",710,1,"1a"
"861","18","common",1025,1,"1a"
"862","18","unique",619,1,"1a"
"863","18","common",884,1,"1a"
"864","18","common",1047,1,"1a"
"865","18","common",1581,1,"1a"
"866","18","unique",945,1,"1a"
"867","18","unique",1148,1,"1a"
"868","18","neutral",965,1,"1a"
"869","18","neutral",846,1,"1a"
"870","18","common",1145,1,"1a"
"871","18","neutral",843,1,"1a"
"872","18","unique",778,1,"1a"
"873","18","common",864,1,"1a"
"874","18","neutral",744,1,"1a"
"875","18","common",870,1,"1a"
"876","18","unique",841,1,"1a"
"877","18","unique",1387,1,"1a"
"878","18","unique",979,1,"1a"
"879","18","unique",656,1,"1a"
"880","18","neutral",747,1,"1a"
"881","18","unique",1659,1,"1a"
"882","18","neutral",847,1,"1a"
"883","18","common",926,1,"1a"
"884","18","neutral",1112,1,"1a"
"885","18","unique",971,1,"1a"
"886","18","neutral",2194,1,"1a"
"887","20","common",999,1,"1a"
"888","20","neutral",815,0,"1a"
"889","20","unique",977,1,"1a"
"890","20","neutral",1052,1,"1a"
"891","20","neutral",863,1,"1a"
"892","20","unique",831,1,"1a"
"893","20","neutral",811,0,"1a"
"894","20","common",868,1,"1a"
"895","20","common",775,1,"1a"
"896","20","unique",971,1,"1a"
"897","20","neutral",951,1,"1a"
"898","20","common",1027,1,"1a"
"899","20","common",1587,1,"1a"
"900","20","neutral",881,1,"1a"
"901","20","common",943,1,"1a"
"902","20","unique",923,1,"1a"
"903","20","common",860,1,"1a"
"904","20","unique",798,1,"1a"
"905","20","unique",935,1,"1a"
"906","20","neutral",874,1,"1a"
"907","20","unique",789,1,"1a"
"908","20","unique",969,1,"1a"
"909","20","common",906,1,"1a"
"910","20","common",795,1,"1a"
"911","20","unique",639,1,"1a"
"912","20","neutral",1242,1,"1a"
"913","20","neutral",711,1,"1a"
"914","20","neutral",699,1,"1a"
"915","20","unique",845,1,"1a"
"916","20","common",674,0,"1a"
"917","20","unique",965,1,"1a"
"918","20","neutral",800,1,"1a"
"919","20","neutral",855,1,"1a"
"920","20","common",916,1,"1a"
"921","20","common",965,1,"1a"
"922","20","neutral",1185,1,"1a"
"923","20","neutral",869,1,"1a"
"924","20","common",810,1,"1a"
"925","20","neutral",831,1,"1a"
"926","20","common",753,1,"1a"
"927","20","neutral",1056,1,"1a"
"928","20","neutral",845,1,"1a"
"929","20","common",913,1,"1a"
"930","20","unique",1213,1,"1a"
"931","20","unique",755,1,"1a"
"932","20","neutral",790,1,"1a"
"933","20","common",936,1,"1a"
"934","20","neutral",1140,1,"1a"
"935","20","common",914,1,"1a"
"936","20","common",847,1,"1a"
"937","20","common",1115,1,"1a"
"938","20","neutral",685,1,"1a"
"939","20","unique",821,1,"1a"
"940","20","unique",887,1,"1a"
"941","20","common",891,1,"1a"
"942","20","common",1085,1,"1a"
"943","20","unique",758,1,"1a"
"944","20","unique",749,1,"1a"
"945","20","unique",820,1,"1a"
"946","20","neutral",938,1,"1a"
"947","20","common",1114,1,"1a"
"948","20","unique",1119,1,"1a"
"949","20","common",1089,1,"1a"
"950","20","unique",837,1,"1a"
"951","20","common",834,1,"1a"
"952","20","unique",851,1,"1a"
"953","20","unique",710,1,"1a"
"954","20","unique",746,1,"1a"
"955","20","common",905,1,"1a"
"956","20","common",1018,1,"1a"
"957","20","common",1419,1,"1a"
"958","20","unique",845,1,"1a"
"959","20","neutral",722,1,"1a"
"960","20","neutral",801,1,"1a"
"961","20","neutral",763,1,"1a"
"962","20","neutral",908,1,"1a"
"963","20","neutral",943,1,"1a"
"964","20","unique",883,1,"1a"
"965","20","neutral",901,1,"1a"
"966","20","unique",992,1,"1a"
"967","20","common",669,1,"1a"
"968","20","unique",813,1,"1a"
"969","20","common",783,1,"1a"
"970","20","unique",740,1,"1a"
"971","20","unique",1063,1,"1a"
"972","20","neutral",875,1,"1a"
"973","20","neutral",844,1,"1a"
"974","20","common",806,0,"1a"
"975","20","unique",906,1,"1a"
"976","20","neutral",846,1,"1a"
"977","20","neutral",1213,1,"1a"
"978","20","common",665,1,"1a"
"979","20","neutral",939,1,"1a"
"980","20","neutral",785,1,"1a"
"981","20","neutral",1303,1,"1a"
"982","20","common",1073,1,"1a"
"983","20","common",1412,1,"1a"
"984","20","neutral",894,1,"1a"
"985","20","neutral",770,1,"1a"
"986","20","unique",1168,1,"1a"
"987","20","common",883,1,"1a"
"988","20","common",746,1,"1a"
"989","20","unique",891,1,"1a"
"990","20","common",881,1,"1a"
"991","20","common",946,1,"1a"
"992","20","common",874,1,"1a"
"993","20","unique",1137,1,"1a"
"994","20","unique",885,1,"1a"
"995","20","common",873,0,"1a"
"996","20","unique",716,1,"1a"
"997","20","neutral",1148,1,"1a"
"998","20","unique",1065,1,"1a"
"999","20","neutral",680,1,"1a"
"1000","20","neutral",673,1,"1a"
"1001","20","common",894,1,"1a"
"1002","20","neutral",864,1,"1a"
"1003","20","neutral",937,1,"1a"
"1004","20","unique",657,1,"1a"
"1005","20","unique",947,1,"1a"
"1006","20","unique",646,1,"1a"
"1007","20","unique",728,1,"1a"
"1008","20","unique",802,1,"1a"
"1009","20","neutral",1356,1,"1a"
"1010","20","unique",843,1,"1a"
"1011","20","common",1118,1,"1a"
"1012","20","common",1066,1,"1a"
"1013","20","common",1042,1,"1a"
"1014","20","unique",763,1,"1a"
"1015","20","neutral",1056,1,"1a"
"1016","20","common",960,1,"1a"
"1017","20","unique",1015,1,"1a"
"1018","20","unique",848,1,"1a"
"1019","20","common",1043,1,"1a"
"1020","20","neutral",690,1,"1a"
"1021","20","common",1160,1,"1a"
"1022","20","unique",874,1,"1a"
"1023","20","common",844,1,"1a"
"1024","20","neutral",861,1,"1a"
"1025","20","common",985,1,"1a"
"1026","20","neutral",837,1,"1a"
"1027","20","unique",799,1,"1a"
"1028","20","common",990,1,"1a"
"1029","20","neutral",740,1,"1a"
"1030","20","neutral",887,1,"1a"
"1031","20","common",1080,1,"1a"
"1032","20","common",971,1,"1a"
"1033","20","unique",1142,1,"1a"
"1034","20","unique",903,1,"1a"
"1035","20","common",1017,1,"1a"
"1036","20","unique",777,1,"1a"
"1037","20","common",964,1,"1a"
"1038","20","neutral",735,1,"1a"
"1039","20","common",840,1,"1a"
"1040","20","neutral",608,1,"1a"
"1041","20","unique",654,1,"1a"
"1042","20","neutral",1015,1,"1a"
"1043","20","common",1057,1,"1a"
"1044","20","neutral",1070,1,"1a"
"1045","20","common",1219,1,"1a"
"1046","20","neutral",850,1,"1a"
"1047","20","unique",746,1,"1a"
"1048","20","neutral",1094,1,"1a"
"1049","20","common",919,1,"1a"
"1050","20","unique",830,1,"1a"
"1051","20","neutral",834,1,"1a"
"1052","20","unique",841,1,"1a"
"1053","20","unique",797,1,"1a"
"1054","20","neutral",772,1,"1a"
"1055","20","neutral",1201,1,"1a"
"1056","20","common",1048,1,"1a"
"1057","20","unique",944,1,"1a"
"1058","20","neutral",727,1,"1a"
"1059","20","unique",880,1,"1a"
"1060","20","neutral",1022,1,"1a"
"1061","20","unique",1104,1,"1a"
"1062","20","unique",891,1,"1a"
"1063","20","unique",1105,1,"1a"
"1064","20","neutral",1042,1,"1a"
"1065","20","common",938,1,"1a"
"1066","20","common",964,1,"1a"
"1067","21","neutral",904,1,"1a"
"1068","21","common",805,1,"1a"
"1069","21","common",787,1,"1a"
"1070","21","neutral",830,1,"1a"
"1071","21","common",1044,1,"1a"
"1072","21","unique",772,1,"1a"
"1073","21","common",898,1,"1a"
"1074","21","unique",1015,1,"1a"
"1075","21","neutral",719,1,"1a"
"1076","21","unique",779,1,"1a"
"1077","21","neutral",595,1,"1a"
"1078","21","unique",706,1,"1a"
"1079","21","common",856,1,"1a"
"1080","21","unique",604,1,"1a"
"1081","21","common",621,1,"1a"
"1082","21","neutral",708,0,"1a"
"1083","21","unique",753,1,"1a"
"1084","21","neutral",795,1,"1a"
"1085","21","common",866,1,"1a"
"1086","21","neutral",1047,1,"1a"
"1087","21","neutral",789,1,"1a"
"1088","21","common",814,1,"1a"
"1089","21","unique",734,1,"1a"
"1090","21","unique",856,1,"1a"
"1091","21","common",805,1,"1a"
"1092","21","common",1198,1,"1a"
"1093","21","unique",709,1,"1a"
"1094","21","common",819,1,"1a"
"1095","21","unique",666,1,"1a"
"1096","21","unique",623,1,"1a"
"1097","21","unique",758,1,"1a"
"1098","21","neutral",600,1,"1a"
"1099","21","neutral",705,1,"1a"
"1100","21","neutral",781,1,"1a"
"1101","21","unique",885,1,"1a"
"1102","21","common",602,1,"1a"
"1103","21","common",553,1,"1a"
"1104","21","unique",778,1,"1a"
"1105","21","unique",660,0,"1a"
"1106","21","neutral",704,1,"1a"
"1107","21","common",717,1,"1a"
"1108","21","unique",754,1,"1a"
"1109","21","neutral",781,1,"1a"
"1110","21","unique",708,1,"1a"
"1111","21","neutral",654,1,"1a"
"1112","21","common",950,1,"1a"
"1113","21","neutral",576,1,"1a"
"1114","21","neutral",803,1,"1a"
"1115","21","neutral",720,1,"1a"
"1116","21","common",795,1,"1a"
"1117","21","neutral",662,1,"1a"
"1118","21","neutral",633,1,"1a"
"1119","21","neutral",593,1,"1a"
"1120","21","unique",609,1,"1a"
"1121","21","unique",754,1,"1a"
"1122","21","neutral",748,1,"1a"
"1123","21","common",831,1,"1a"
"1124","21","unique",668,1,"1a"
"1125","21","unique",793,1,"1a"
"1126","21","neutral",602,1,"1a"
"1127","21","common",1139,1,"1a"
"1128","21","common",781,1,"1a"
"1129","21","unique",758,1,"1a"
"1130","21","common",999,1,"1a"
"1131","21","neutral",673,1,"1a"
"1132","21","common",837,1,"1a"
"1133","21","neutral",676,1,"1a"
"1134","21","neutral",690,1,"1a"
"1135","21","common",781,1,"1a"
"1136","21","common",997,1,"1a"
"1137","21","common",965,1,"1a"
"1138","21","neutral",551,1,"1a"
"1139","21","neutral",787,1,"1a"
"1140","21","unique",881,1,"1a"
"1141","21","neutral",726,1,"1a"
"1142","21","neutral",1162,1,"1a"
"1143","21","unique",634,1,"1a"
"1144","21","unique",801,1,"1a"
"1145","21","unique",795,1,"1a"
"1146","21","common",849,1,"1a"
"1147","21","common",895,1,"1a"
"1148","21","common",916,1,"1a"
"1149","21","unique",832,1,"1a"
"1150","21","neutral",958,1,"1a"
"1151","21","unique",722,1,"1a"
"1152","21","common",883,1,"1a"
"1153","21","common",937,1,"1a"
"1154","21","common",1083,1,"1a"
"1155","21","unique",681,1,"1a"
"1156","21","unique",724,1,"1a"
"1157","21","unique",628,1,"1a"
"1158","21","unique",514,1,"1a"
"1159","21","common",885,1,"1a"
"1160","21","unique",755,1,"1a"
"1161","21","common",772,1,"1a"
"1162","21","unique",789,1,"1a"
"1163","21","neutral",718,1,"1a"
"1164","21","common",946,1,"1a"
"1165","21","unique",636,1,"1a"
"1166","21","common",882,1,"1a"
"1167","21","neutral",928,1,"1a"
"1168","21","unique",772,0,"1a"
"1169","21","common",949,1,"1a"
"1170","21","common",758,1,"1a"
"1171","21","neutral",672,1,"1a"
"1172","21","neutral",798,1,"1a"
"1173","21","neutral",790,1,"1a"
"1174","21","common",927,1,"1a"
"1175","21","common",698,1,"1a"
"1176","21","common",725,1,"1a"
"1177","21","common",786,1,"1a"
"1178","21","common",761,1,"1a"
"1179","21","unique",964,1,"1a"
"1180","21","common",845,1,"1a"
"1181","21","common",764,1,"1a"
"1182","21","common",614,1,"1a"
"1183","21","neutral",868,1,"1a"
"1184","21","unique",675,1,"1a"
"1185","21","unique",711,1,"1a"
"1186","21","neutral",667,1,"1a"
"1187","21","unique",679,1,"1a"
"1188","21","unique",717,1,"1a"
"1189","21","common",864,1,"1a"
"1190","21","neutral",631,1,"1a"
"1191","21","unique",1156,1,"1a"
"1192","21","common",918,1,"1a"
"1193","21","common",937,1,"1a"
"1194","21","common",677,1,"1a"
"1195","21","neutral",887,1,"1a"
"1196","21","unique",798,1,"1a"
"1197","21","neutral",742,1,"1a"
"1198","21","unique",601,1,"1a"
"1199","21","neutral",744,1,"1a"
"1200","21","neutral",962,1,"1a"
"1201","21","unique",663,1,"1a"
"1202","21","unique",803,1,"1a"
"1203","21","common",939,1,"1a"
"1204","21","common",1014,1,"1a"
"1205","21","common",724,1,"1a"
"1206","21","common",872,1,"1a"
"1207","21","neutral",732,1,"1a"
"1208","21","common",1024,1,"1a"
"1209","21","unique",799,1,"1a"
"1210","21","neutral",890,1,"1a"
"1211","21","neutral",700,1,"1a"
"1212","21","common",632,1,"1a"
"1213","21","neutral",823,1,"1a"
"1214","21","unique",663,1,"1a"
"1215","21","neutral",612,1,"1a"
"1216","21","neutral",653,1,"1a"
"1217","21","neutral",681,1,"1a"
"1218","21","common",814,1,"1a"
"1219","21","common",982,1,"1a"
"1220","21","unique",622,1,"1a"
"1221","21","common",701,1,"1a"
"1222","21","neutral",994,1,"1a"
"1223","21","neutral",691,1,"1a"
"1224","21","unique",942,1,"1a"
"1225","21","unique",802,1,"1a"
"1226","21","neutral",714,1,"1a"
"1227","21","unique",637,1,"1a"
"1228","21","common",1077,1,"1a"
"1229","21","neutral",689,1,"1a"
"1230","21","neutral",477,1,"1a"
"1231","21","unique",754,1,"1a"
"1232","21","neutral",668,1,"1a"
"1233","21","unique",506,1,"1a"
"1234","21","neutral",645,1,"1a"
"1235","21","unique",581,1,"1a"
"1236","21","neutral",629,1,"1a"
"1237","21","unique",948,1,"1a"
"1238","21","common",942,1,"1a"
"1239","21","neutral",777,1,"1a"
"1240","21","neutral",643,1,"1a"
"1241","21","unique",673,1,"1a"
"1242","21","common",886,1,"1a"
"1243","21","unique",610,1,"1a"
"1244","21","unique",570,1,"1a"
"1245","21","unique",699,1,"1a"
"1246","21","neutral",542,1,"1a"
"1247","23","common",858,1,"1a"
"1248","23","common",975,1,"1a"
"1249","23","unique",744,1,"1a"
"1250","23","unique",736,1,"1a"
"1251","23","neutral",712,1,"1a"
"1252","23","common",657,1,"1a"
"1253","23","common",1001,1,"1a"
"1254","23","unique",686,1,"1a"
"1255","23","neutral",740,1,"1a"
"1256","23","unique",766,1,"1a"
"1257","23","neutral",778,1,"1a"
"1258","23","neutral",709,1,"1a"
"1259","23","neutral",987,1,"1a"
"1260","23","unique",802,1,"1a"
"1261","23","common",739,1,"1a"
"1262","23","unique",714,1,"1a"
"1263","23","neutral",650,1,"1a"
"1264","23","neutral",751,1,"1a"
"1265","23","neutral",616,1,"1a"
"1266","23","unique",711,1,"1a"
"1267","23","unique",881,1,"1a"
"1268","23","neutral",720,1,"1a"
"1269","23","common",703,1,"1a"
"1270","23","common",690,1,"1a"
"1271","23","neutral",790,1,"1a"
"1272","23","common",641,1,"1a"
"1273","23","common",752,1,"1a"
"1274","23","neutral",652,1,"1a"
"1275","23","common",855,1,"1a"
"1276","23","unique",843,1,"1a"
"1277","23","common",892,1,"1a"
"1278","23","unique",726,1,"1a"
"1279","23","unique",777,1,"1a"
"1280","23","unique",697,1,"1a"
"1281","23","neutral",582,1,"1a"
"1282","23","common",859,1,"1a"
"1283","23","common",793,1,"1a"
"1284","23","unique",601,1,"1a"
"1285","23","common",806,1,"1a"
"1286","23","neutral",601,1,"1a"
"1287","23","common",785,1,"1a"
"1288","23","neutral",736,1,"1a"
"1289","23","common",755,0,"1a"
"1290","23","common",651,1,"1a"
"1291","23","unique",609,1,"1a"
"1292","23","neutral",559,1,"1a"
"1293","23","unique",651,1,"1a"
"1294","23","common",766,1,"1a"
"1295","23","common",767,1,"1a"
"1296","23","unique",551,1,"1a"
"1297","23","neutral",604,1,"1a"
"1298","23","neutral",866,1,"1a"
"1299","23","neutral",742,1,"1a"
"1300","23","neutral",723,1,"1a"
"1301","23","neutral",649,1,"1a"
"1302","23","unique",609,1,"1a"
"1303","23","common",702,1,"1a"
"1304","23","unique",570,1,"1a"
"1305","23","neutral",689,1,"1a"
"1306","23","unique",596,1,"1a"
"1307","23","unique",721,1,"1a"
"1308","23","unique",912,1,"1a"
"1309","23","unique",598,1,"1a"
"1310","23","unique",646,1,"1a"
"1311","23","common",715,1,"1a"
"1312","23","neutral",623,1,"1a"
"1313","23","common",1101,1,"1a"
"1314","23","neutral",557,0,"1a"
"1315","23","unique",667,1,"1a"
"1316","23","common",712,1,"1a"
"1317","23","common",843,1,"1a"
"1318","23","unique",682,1,"1a"
"1319","23","common",742,1,"1a"
"1320","23","common",783,1,"1a"
"1321","23","unique",638,1,"1a"
"1322","23","neutral",660,1,"1a"
"1323","23","unique",634,1,"1a"
"1324","23","common",786,1,"1a"
"1325","23","neutral",731,1,"1a"
"1326","23","neutral",758,1,"1a"
"1327","23","common",666,1,"1a"
"1328","23","unique",625,1,"1a"
"1329","23","unique",629,1,"1a"
"1330","23","neutral",558,1,"1a"
"1331","23","neutral",628,1,"1a"
"1332","23","neutral",699,1,"1a"
"1333","23","common",577,1,"1a"
"1334","23","unique",503,1,"1a"
"1335","23","common",851,1,"1a"
"1336","23","neutral",523,0,"1a"
"1337","23","neutral",650,1,"1a"
"1338","23","unique",706,1,"1a"
"1339","23","common",789,1,"1a"
"1340","23","neutral",651,1,"1a"
"1341","23","common",620,1,"1a"
"1342","23","common",767,1,"1a"
"1343","23","common",512,1,"1a"
"1344","23","neutral",633,1,"1a"
"1345","23","common",633,1,"1a"
"1346","23","unique",669,1,"1a"
"1347","23","common",889,1,"1a"
"1348","23","neutral",578,1,"1a"
"1349","23","unique",536,1,"1a"
"1350","23","unique",591,1,"1a"
"1351","23","unique",656,1,"1a"
"1352","23","common",645,1,"1a"
"1353","23","neutral",609,1,"1a"
"1354","23","unique",763,1,"1a"
"1355","23","common",1137,1,"1a"
"1356","23","unique",1251,1,"1a"
"1357","23","neutral",1151,1,"1a"
"1358","23","unique",786,1,"1a"
"1359","23","unique",952,1,"1a"
"1360","23","common",627,1,"1a"
"1361","23","neutral",640,1,"1a"
"1362","23","unique",1114,1,"1a"
"1363","23","unique",1227,1,"1a"
"1364","23","neutral",663,1,"1a"
"1365","23","neutral",1148,1,"1a"
"1366","23","common",1045,1,"1a"
"1367","23","unique",629,1,"1a"
"1368","23","unique",1134,1,"1a"
"1369","23","common",847,1,"1a"
"1370","23","unique",1122,1,"1a"
"1371","23","neutral",1103,1,"1a"
"1372","23","unique",568,1,"1a"
"1373","23","common",870,1,"1a"
"1374","23","neutral",594,1,"1a"
"1375","23","common",733,0,"1a"
"1376","23","common",606,1,"1a"
"1377","23","common",605,1,"1a"
"1378","23","neutral",559,1,"1a"
"1379","23","common",602,1,"1a"
"1380","23","neutral",938,1,"1a"
"1381","23","common",567,1,"1a"
"1382","23","neutral",704,1,"1a"
"1383","23","common",647,0,"1a"
"1384","23","neutral",551,1,"1a"
"1385","23","unique",615,1,"1a"
"1386","23","unique",670,1,"1a"
"1387","23","neutral",1007,1,"1a"
"1388","23","unique",782,1,"1a"
"1389","23","neutral",722,1,"1a"
"1390","23","neutral",644,1,"1a"
"1391","23","common",672,1,"1a"
"1392","23","unique",1003,1,"1a"
"1393","23","common",555,1,"1a"
"1394","23","neutral",603,1,"1a"
"1395","23","common",778,1,"1a"
"1396","23","neutral",682,1,"1a"
"1397","23","unique",818,1,"1a"
"1398","23","neutral",547,1,"1a"
"1399","23","neutral",558,1,"1a"
"1400","23","unique",491,1,"1a"
"1401","23","neutral",620,1,"1a"
"1402","23","neutral",619,1,"1a"
"1403","23","unique",676,1,"1a"
"1404","23","unique",675,1,"1a"
"1405","23","unique",569,1,"1a"
"1406","23","neutral",670,1,"1a"
"1407","23","neutral",938,1,"1a"
"1408","23","common",604,1,"1a"
"1409","23","common",540,0,"1a"
"1410","23","unique",878,1,"1a"
"1411","23","unique",755,1,"1a"
"1412","23","neutral",676,1,"1a"
"1413","23","neutral",723,1,"1a"
"1414","23","unique",654,1,"1a"
"1415","23","common",698,1,"1a"
"1416","23","common",764,1,"1a"
"1417","23","common",615,0,"1a"
"1418","23","unique",725,1,"1a"
"1419","23","common",704,1,"1a"
"1420","23","unique",592,0,"1a"
"1421","23","common",683,1,"1a"
"1422","23","neutral",524,1,"1a"
"1423","23","unique",574,1,"1a"
"1424","23","neutral",574,0,"1a"
"1425","23","common",640,1,"1a"
"1426","27","neutral",1192,1,"1a"
"1427","27","neutral",768,1,"1a"
"1428","27","neutral",984,1,"1a"
"1429","27","common",1329,1,"1a"
"1430","27","unique",1267,1,"1a"
"1431","27","common",1454,1,"1a"
"1432","27","unique",969,1,"1a"
"1433","27","neutral",736,1,"1a"
"1434","27","common",1174,1,"1a"
"1435","27","neutral",889,1,"1a"
"1436","27","neutral",968,1,"1a"
